id	name	namespace	UPS1_mean	UPS2_mean	UPS1_01	UPS1_02	UPS1_03	UPS1_04	UPS2_01	UPS2_02	UPS2_03	UPS2_04	UPS1_01_n_peptide	UPS1_02_n_peptide	UPS1_03_n_peptide	UPS1_04_n_peptide	UPS2_01_n_peptide	UPS2_02_n_peptide	UPS2_03_n_peptide	UPS2_04_n_peptide	UPS1_01_n_samp_children	UPS1_02_n_samp_children	UPS1_03_n_samp_children	UPS1_04_n_samp_children	UPS2_01_n_samp_children	UPS2_02_n_samp_children	UPS2_03_n_samp_children	UPS2_04_n_samp_children
GO:0052562	negative regulation by symbiont of host immune response	biological_process	24.9444275062636	24.778199820733615	25.178280618726674	25.157106195098734	24.316047602993528	24.970573441007463	24.941497004016476	25.23006672430901	24.206379029056784	24.525939830976935	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0052564	response to immune response of other organism involved in symbiotic interaction	biological_process	28.529390006984755	28.363162321454773	28.763243119447832	28.74206869581989	27.901010103714686	28.55553594172862	28.526459504737634	28.81502922503017	27.79134152977794	28.110902331698092	24.0	24.0	12.0	24.0	24.0	24.0	24.0	24.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0052572	response to host immune response	biological_process	26.9444275062636	26.778199820733615	27.178280618726674	27.15710619509873	26.316047602993528	26.970573441007463	26.941497004016476	27.23006672430901	26.206379029056784	26.525939830976935	8.0	8.0	4.0	8.0	8.0	8.0	8.0	8.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0052589	malate dehydrogenase (menaquinone) activity	molecular_function	24.295887887163513	24.179300149536893	24.590955922715796	NA	22.2403805308385	24.911768528491105	25.025914197015982	22.74839260214093	20.118135951928448	25.00380030702634	1.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052590	sn-glycerol-3-phosphate:ubiquinone oxidoreductase activity	molecular_function	31.204412006668637	31.182552295455743	31.285687967110047	31.261662236707547	31.094111130265173	31.168139327622274	31.26346302726039	31.215915671203042	31.05781519055321	31.18507209985088	88.0	95.0	85.0	93.0	96.0	88.0	90.0	90.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0052591	sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	molecular_function	31.204412006668637	31.182552295455743	31.285687967110047	31.261662236707547	31.094111130265173	31.168139327622274	31.26346302726039	31.215915671203042	31.05781519055321	31.18507209985088	88.0	95.0	85.0	93.0	96.0	88.0	90.0	90.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052592	oxidoreductase activity, acting on CH or CH2 groups, with an iron-sulfur protein as acceptor	molecular_function	27.690336170988374	27.420449123170297	27.73785273082574	27.913105073020358	27.299889356911997	27.742266709224936	27.622369729740917	27.264067679347054	27.442114497201093	27.327136580142376	19.0	20.0	15.0	22.0	22.0	18.0	19.0	17.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0052621	diguanylate cyclase activity	molecular_function	26.225793368809473	25.928797395236245	26.121572286288796	26.086835941094165	26.83632987479114	25.56991921206526	25.38650454617956	26.57250173629894	25.908118301087097	25.542738512893656	13.0	15.0	14.0	16.0	16.0	12.0	18.0	16.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052646	alditol phosphate metabolic process	biological_process	33.662872866904394	33.673249094414736	33.73363639031114	33.530784772873915	33.68621401936957	33.692724904093765	33.56003955236966	33.75057414756663	33.57677500963231	33.79107033788465	129.0	136.0	127.0	138.0	138.0	128.0	133.0	133.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0052652	cyclic purine nucleotide metabolic process	biological_process	22.14159521807559	22.006271863268392	22.116499419162984	22.24545248364261	21.558765602319976	22.492034548892274	22.185312727288913	22.339723013623633	21.6357479938458	21.74498525584275	4.0	4.0	2.0	5.0	5.0	4.0	4.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0052653	3',5'-cyclic diguanylic acid metabolic process	biological_process	21.438426579893555	20.947408558002774	21.882599736990635	21.456832910219656	20.59193977190678	21.53669582305379	21.27320231038901	21.45040996451879	20.299540086669325	20.414718981082377	3.0	2.0	1.0	3.0	3.0	2.0	2.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052654	L-leucine transaminase activity	molecular_function	24.855776885025875	24.837769865382775	24.797922106390615	24.992344555727765	24.311099685111017	25.18286288703588	24.89101264751847	24.724373544399825	24.834746442591037	24.894477752201613	4.0	6.0	2.0	7.0	5.0	5.0	5.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052655	L-valine transaminase activity	molecular_function	24.855776885025875	24.837769865382775	24.797922106390615	24.992344555727765	24.311099685111017	25.18286288703588	24.89101264751847	24.724373544399825	24.834746442591037	24.894477752201613	4.0	6.0	2.0	7.0	5.0	5.0	5.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052656	L-isoleucine transaminase activity	molecular_function	24.855776885025875	24.837769865382775	24.797922106390615	24.992344555727765	24.311099685111017	25.18286288703588	24.89101264751847	24.724373544399825	24.834746442591037	24.894477752201613	4.0	6.0	2.0	7.0	5.0	5.0	5.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052657	guanine phosphoribosyltransferase activity	molecular_function	26.364296093767617	26.284707528126127	26.89602055478986	26.005390389831827	25.962969837354702	26.389220129294248	26.541291889269544	26.119247316716866	26.24979656236792	26.191778128802607	7.0	7.0	6.0	7.0	7.0	7.0	7.0	7.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052665	tRNA (uracil-2'-O-)-methyltransferase activity	molecular_function	24.250110216187917	24.586965493706046	23.781623041349448	24.354741558693483	NA	24.51561713913027	24.669367026375966	NA	24.499570855372742	NA	1.0	1.0	NA	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052689	carboxylic ester hydrolase activity	molecular_function	32.739561079301346	33.156339071678175	32.828165454837	32.79914624618892	32.55565536657847	32.75986963801087	33.220377022719504	33.2764137329182	33.09550931982563	33.01886382891212	295.0	324.0	277.0	314.0	327.0	288.0	297.0	280.0	17.0	17.0	17.0	17.0	17.0	16.0	16.0	16.0
GO:0052690	trichloro-p-hydroquinone reductive dehalogenase activity	molecular_function	20.85810007916435	20.16174368678614	21.275591449114163	21.583577452007926	17.57943364001403	20.71871355673632	20.925126968606325	21.236574743923633	17.36580474914637	15.89822506039779	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052692	raffinose alpha-galactosidase activity	molecular_function	27.7132265724382	27.47235485069424	27.479899839428136	27.917963973417535	27.704716029588326	27.71716564311713	27.079311216033307	28.15513014464814	25.835915703921007	27.863687647675686	15.0	15.0	13.0	14.0	16.0	12.0	13.0	16.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052716	hydroquinone:oxygen oxidoreductase activity	molecular_function	23.109556565779535	22.786499957972254	23.56219082486323	23.024980284526876	23.20944641454252	22.412220863414863	22.176134960793693	23.442413831946723	22.491378473917024	22.719092787595564	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052717	tRNA-specific adenosine-34 deaminase activity	molecular_function	20.304403250897025	21.303513450680985	20.241605603473857	21.239465802877042	17.367859067088368	NA	21.056651047209893	21.514242436237577	NA	NA	1.0	1.0	1.0	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052739	phosphatidylserine 1-acylhydrolase activity	molecular_function	24.0672988407582	24.473683967770253	23.85675650223242	24.130189972896233	23.85062580092081	24.366758196140143	24.79467607705661	24.02307493493436	24.337011729875154	24.62354414932282	5.0	4.0	4.0	4.0	5.0	5.0	4.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052745	inositol phosphate phosphatase activity	molecular_function	28.723945061069355	28.210431037729673	28.857888021565053	28.66346998817015	28.655510067763622	28.709578380954156	28.374435999829288	27.880796058249675	28.561826909321958	27.90299165009127	35.0	41.0	32.0	38.0	38.0	29.0	41.0	34.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0052803	imidazole-containing compound metabolic process	biological_process	30.048393478711482	29.91107403552676	30.611610991551803	30.221852034024728	29.12447734771006	29.84350212642341	29.84515682064314	30.043103581178713	30.000491946704017	29.7346395231464	91.0	102.0	76.0	92.0	100.0	78.0	96.0	87.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0052805	imidazole-containing compound catabolic process	biological_process	22.8008306961261	22.237569644400185	22.634496903012256	23.17300484235391	23.260601479427233	21.614012327807405	23.084576901552946	21.775519665825904	21.561361451899728	22.002208662659793	2.0	4.0	4.0	2.0	4.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0052823	2-hydroxy-6-oxonona-2,4,7-trienedioate hydrolase activity	molecular_function	21.72996085335176	22.12341604937752	21.805365713923592	21.302985553636855	22.118680282553676	21.567166087283738	23.035166649695903	21.37674204434942	21.819797033727276	21.634336849586727	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052832	inositol monophosphate 3-phosphatase activity	molecular_function	27.117375080362955	26.591458788681475	27.248072286155246	27.057945396241667	27.0665807615907	27.088419042734984	26.74815158823153	26.256108069340094	26.94388745097648	26.298049778020104	11.0	13.0	10.0	12.0	12.0	9.0	13.0	11.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052833	inositol monophosphate 4-phosphatase activity	molecular_function	27.117375080362955	26.591458788681475	27.248072286155246	27.057945396241667	27.0665807615907	27.088419042734984	26.74815158823153	26.256108069340094	26.94388745097648	26.298049778020104	11.0	13.0	10.0	12.0	12.0	9.0	13.0	11.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052834	inositol monophosphate phosphatase activity	molecular_function	28.723945061069355	28.210431037729673	28.857888021565053	28.66346998817015	28.655510067763622	28.709578380954156	28.374435999829288	27.880796058249675	28.561826909321958	27.90299165009127	35.0	41.0	32.0	38.0	38.0	29.0	41.0	34.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0052837	thiazole biosynthetic process	biological_process	24.38713609133294	24.476804219269233	24.379660848785875	24.366209091891655	24.43234196094177	24.369337033847263	24.376147161077256	24.440763325595757	24.55522074699289	24.528114392623678	4.0	5.0	5.0	5.0	5.0	5.0	5.0	6.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052838	thiazole metabolic process	biological_process	24.38713609133294	24.476804219269233	24.379660848785875	24.366209091891655	24.43234196094177	24.369337033847263	24.376147161077256	24.440763325595757	24.55522074699289	24.528114392623678	4.0	5.0	5.0	5.0	5.0	5.0	5.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0052851	ferric-chelate reductase (NADPH) activity	molecular_function	23.21805355637463	23.27981966371531	23.350945085479978	23.530858283466948	22.73540118230971	23.137553865611544	23.561596088685203	23.86173214418339	22.822233397163934	22.44144520566194	4.0	6.0	5.0	6.0	6.0	5.0	5.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052852	very-long-chain-(S)-2-hydroxy-acid oxidase activity	molecular_function	27.061140195973206	27.162588391766988	27.116814689078396	27.07549767620576	27.018520853431152	27.031644844195853	27.067428846726735	26.723775832967778	27.498207255233247	27.25231852785075	15.0	17.0	15.0	15.0	18.0	15.0	16.0	14.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052853	long-chain-(S)-2-hydroxy-long-chain-acid oxidase activity	molecular_function	27.061140195973206	27.162588391766988	27.116814689078396	27.07549767620576	27.018520853431152	27.031644844195853	27.067428846726735	26.723775832967778	27.498207255233247	27.25231852785075	15.0	17.0	15.0	15.0	18.0	15.0	16.0	14.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052854	medium-chain-(S)-2-hydroxy-acid oxidase activity	molecular_function	27.061140195973206	27.162588391766988	27.116814689078396	27.07549767620576	27.018520853431152	27.031644844195853	27.067428846726735	26.723775832967778	27.498207255233247	27.25231852785075	15.0	17.0	15.0	15.0	18.0	15.0	16.0	14.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052855	ADP-dependent NAD(P)H-hydrate dehydratase activity	molecular_function	25.96683380818037	25.8996957155161	25.606689294236762	25.9774986102727	26.108360148100815	26.11794221885424	26.06523414523238	26.183473185894627	25.806740107886835	25.432635479834634	9.0	10.0	9.0	10.0	11.0	11.0	10.0	7.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052856	NADHX epimerase activity	molecular_function	21.054644091021753	21.17577878614269	20.05034480740315	21.22720637927454	18.671938916397558	22.18074464189472	21.763984110730988	21.286792940009615	21.36514639883521	19.320470687721762	1.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052863	1-deoxy-D-xylulose 5-phosphate metabolic process	biological_process	26.099181045310726	26.203537921647904	25.953902676085754	26.27281407811527	25.893540754942897	26.23766284869611	26.46285237966034	26.22793275189558	26.20052278509846	25.860034206671994	11.0	13.0	11.0	11.0	12.0	11.0	12.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0052865	1-deoxy-D-xylulose 5-phosphate biosynthetic process	biological_process	26.099181045310726	26.203537921647904	25.953902676085754	26.27281407811527	25.893540754942897	26.23766284869611	26.46285237966034	26.22793275189558	26.20052278509846	25.860034206671994	11.0	13.0	11.0	11.0	12.0	11.0	12.0	11.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052873	FMN reductase (NADPH) activity	molecular_function	17.732145788318128	18.584527202689205	NA	17.40736996938912	NA	17.99707555879992	NA	NA	NA	18.584527202689205	NA	1.0	NA	1.0	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052875	riboflavin reductase (NADH) activity	molecular_function	25.984932941780585	26.099143751428397	25.7757840474534	26.132650743200074	26.041854135237955	25.9658992779377	26.07279829792403	25.93983952451641	26.222941729282518	26.146038758156163	10.0	9.0	8.0	8.0	9.0	7.0	10.0	10.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052890	oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	molecular_function	28.080953928816562	28.04250004970216	27.917615270918567	28.34733285475073	27.724351134068975	28.248642205216374	28.20757778064576	27.958153411233017	27.94646355735841	28.04244534785856	27.0	32.0	22.0	28.0	31.0	26.0	31.0	26.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0052906	tRNA (guanine(37)-N(1))-methyltransferase activity	molecular_function	24.574887563030607	24.753433344957976	24.685722849033105	25.323917072928644	22.45060834712576	24.589413224279532	25.016554974337097	23.989617359955275	25.23291225910981	24.46140147384961	6.0	8.0	3.0	6.0	7.0	4.0	7.0	7.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052907	23S rRNA (adenine(1618)-N(6))-methyltransferase activity	molecular_function	24.263299821354938	24.2973396441422	24.083153738093802	24.398395237685772	23.99842775452458	24.51055704377962	24.672479459668335	23.711119354747584	24.333543763794125	24.31388838328625	6.0	8.0	5.0	8.0	6.0	6.0	7.0	6.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052908	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity	molecular_function	25.39692640527296	24.49504710436704	25.72021952144376	25.601360319704877	25.034789801114833	25.108106025641504	24.681946603881247	24.10134267132612	25.062758971059267	23.801523289870342	7.0	9.0	5.0	7.0	7.0	5.0	6.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052911	23S rRNA (guanine(745)-N(1))-methyltransferase activity	molecular_function	22.757286949299196	22.70737318792024	22.629186073115775	23.373417526726886	21.988697747516056	22.70620907824209	23.383857253909554	21.90155335199253	22.79286936002412	22.32781037018446	3.0	3.0	2.0	3.0	4.0	3.0	4.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052913	16S rRNA (guanine(966)-N(2))-methyltransferase activity	molecular_function	22.565286495176892	22.46546938451495	22.859158320564244	22.54280074966981	22.756953731747664	21.93814137640567	22.709345780211375	21.90979107172888	22.652308191249322	22.461461637222435	3.0	3.0	2.0	3.0	3.0	2.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052914	16S rRNA (guanine(1207)-N(2))-methyltransferase activity	molecular_function	25.234309453213207	24.774278459971175	25.26853076569919	25.607802625264046	25.17991214679939	24.755387531792458	25.331279825922888	25.281871508646134	23.66229631187164	24.14043578850811	7.0	9.0	7.0	8.0	8.0	6.0	6.0	7.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052915	23S rRNA (guanine(2445)-N(2))-methyltransferase activity	molecular_function	25.994621329934027	26.35395944741984	25.732732392087875	26.820842470014988	25.33553820605061	25.598102099568695	25.717719435385675	25.8758285579555	26.531228563984612	26.94656127082697	16.0	16.0	10.0	14.0	14.0	11.0	16.0	14.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052916	23S rRNA (guanine(1835)-N(2))-methyltransferase activity	molecular_function	22.252925062270762	21.457294482046464	21.79952561164967	22.323451594730837	22.229747841069436	22.558039986222493	20.50602740923033	22.49140021033027	20.910528911483844	21.043074188075966	1.0	3.0	2.0	3.0	1.0	3.0	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052928	CTP:3'-cytidine-tRNA cytidylyltransferase activity	molecular_function	25.69966517335232	25.51629837988325	26.049127451378226	25.737634622745677	25.138450462706913	25.730375904687207	25.2717271604037	25.67237906227125	25.360446718624726	25.7104801073747	16.0	16.0	15.0	16.0	13.0	15.0	16.0	16.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052929	ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity	molecular_function	25.22242674391059	24.878129378681994	25.501991543665085	25.19638208412597	24.901139061013264	25.22776484039125	24.573990911484554	24.95813671423808	24.86688676436389	25.06819215029073	15.0	15.0	14.0	15.0	12.0	14.0	15.0	15.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0055029	nuclear DNA-directed RNA polymerase complex	cellular_component	24.414440038032932	24.242898208737753	25.038628692608683	24.467859421219007	23.001743474750626	24.47839258345678	24.372289744985466	24.85628667538574	23.11756523443185	24.119343813801166	3.0	3.0	2.0	3.0	3.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0
GO:0055035	plastid thylakoid membrane	cellular_component	28.096883700794333	28.346323390698334	28.02952041026085	28.140222750183813	28.09910971439171	28.116342372524592	28.411861298352715	28.10146125581036	28.288320002503376	28.546747279281988	5.0	5.0	5.0	5.0	5.0	4.0	3.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0055036	virion membrane	cellular_component	24.095952213907207	23.281141875108684	24.1063826358266	23.69554803443313	24.40057772017681	NA	23.626778337321728	19.792888035394093	23.71562460374227	23.64711589868092	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0055041	cyclopentanol dehydrogenase activity	molecular_function	18.10832114504399	18.037232467244703	19.068559295895653	17.324966317240083	NA	17.02931507009754	NA	17.975999780076318	18.095971710151193	NA	1.0	1.0	NA	1.0	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	cellular_component	26.1604105306412	26.05982345073729	26.373898060212042	26.199575897014224	25.761212756165328	26.237261368593774	26.089226385506244	25.758708691267064	26.39085841266076	25.923555571321575	10.0	10.0	9.0	13.0	13.0	11.0	13.0	11.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0055062	phosphate ion homeostasis	biological_process	27.942544170951965	27.711657079528667	27.860935377131273	27.925770838474097	27.984961200563653	27.99456779618562	27.958864373735448	28.048218743097966	26.434322727725128	27.897893985607244	13.0	15.0	11.0	14.0	15.0	10.0	14.0	12.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
