id	taxon_name	rank	NS_mean	WS_mean	X730NS	X730WS	X733NS	X733WS	X734NS	X734WS	X737NS	X737WS	X760NS	X760WS	X769NS	X769WS	X781NS	X781WS	X795NS	X795WS	X852NS	X852WS	X861NS	X861WS	X866NS	X866WS	X867NS	X867WS	X730NS_n_peptide	X730WS_n_peptide	X733NS_n_peptide	X733WS_n_peptide	X734NS_n_peptide	X734WS_n_peptide	X737NS_n_peptide	X737WS_n_peptide	X760NS_n_peptide	X760WS_n_peptide	X769NS_n_peptide	X769WS_n_peptide	X781NS_n_peptide	X781WS_n_peptide	X795NS_n_peptide	X795WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X861NS_n_peptide	X861WS_n_peptide	X866NS_n_peptide	X866WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X730NS_n_samp_children	X730WS_n_samp_children	X733NS_n_samp_children	X733WS_n_samp_children	X734NS_n_samp_children	X734WS_n_samp_children	X737NS_n_samp_children	X737WS_n_samp_children	X760NS_n_samp_children	X760WS_n_samp_children	X769NS_n_samp_children	X769WS_n_samp_children	X781NS_n_samp_children	X781WS_n_samp_children	X795NS_n_samp_children	X795WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X861NS_n_samp_children	X861WS_n_samp_children	X866NS_n_samp_children	X866WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children
1196095	Gilliamella apicola	species	17.52311066637174	19.23595702049028	NA	NA	NA	19.23595702049028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.133920996934602	NA	16.442666714661215	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1199245	secondary endosymbiont of Ctenarytaina eucalypti	species	18.153146071028537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.153146071028537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1213720	Stomatobaculum	genus	24.47197782165322	18.5021294809561	21.05658753998512	17.37250604776525	NA	NA	14.01202844374089	16.168454200338186	23.619519851075072	13.59375109749577	27.17701459671422	NA	20.516859295932157	20.544551292317156	NA	NA	23.254742063814927	13.999083754199239	17.967401092740822	19.426249659950713	NA	18.758101725004565	22.852189784864542	14.3476999017977	NA	NA	1.0	1.0	NA	NA	1.0	1.0	49.0	1.0	230.0	NA	3.0	2.0	NA	NA	29.0	1.0	2.0	1.0	NA	1.0	1.0	1.0	NA	NA	1.0	1.0	NA	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	NA	NA	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	NA	NA
1240482	Orbales	order	17.52311066637174	19.23595702049028	NA	NA	NA	19.23595702049028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.133920996934602	NA	16.442666714661215	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	1.0	NA	NA	NA
1240483	Orbaceae	family	17.52311066637174	19.23595702049028	NA	NA	NA	19.23595702049028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.133920996934602	NA	16.442666714661215	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	1.0	NA	NA	NA
1279384	Eggerthia	genus	20.16524899847601	18.420672708853274	14.97286230176037	14.27695311240061	21.664832223129096	19.183358131129015	NA	NA	14.609275442828633	NA	16.33387039558205	NA	21.321527706820753	NA	NA	19.32390074994257	NA	NA	NA	NA	18.591241550985487	NA	21.104350927175282	15.552208054441003	19.358098968098048	18.730549619496138	1.0	1.0	2.0	2.0	NA	NA	1.0	NA	1.0	NA	3.0	NA	NA	4.0	NA	NA	NA	NA	1.0	NA	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	NA	NA	1.0	NA	1.0	NA	1.0	NA	NA	1.0	NA	NA	NA	NA	1.0	NA	1.0	1.0	1.0	1.0
1283313	Alloprevotella	genus	25.75888809177805	19.61038777476714	19.670016434292496	NA	19.011279566198002	18.58542862311783	26.864368523494893	21.376705371272877	25.32009919581458	13.626753077598302	27.252680621295852	NA	18.73611053380895	18.092648762168228	22.566958266399766	20.655181867561655	24.241104460801196	NA	28.279727491715235	NA	20.3681496194994	18.988366088974164	20.237966818286736	19.305350684423516	20.05199492928825	17.422294275219937	2.0	NA	1.0	1.0	151.0	4.0	78.0	1.0	197.0	NA	2.0	3.0	14.0	3.0	49.0	NA	264.0	NA	3.0	2.0	2.0	3.0	2.0	1.0	1.0	NA	1.0	1.0	2.0	NA	2.0	1.0	2.0	NA	1.0	1.0	2.0	2.0	2.0	NA	2.0	NA	2.0	2.0	1.0	1.0	1.0	1.0
1331051	Candidatus Saccharimonas	genus	22.25786020105228	NA	NA	NA	NA	NA	22.341180162273538	NA	22.25341750023458	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.27546495615925	NA	21.65089827933202	NA	20.328187184382177	NA	NA	NA	NA	NA	NA	NA	6.0	NA	6.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.0	NA	6.0	NA	3.0	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	NA	NA
1332188	Candidatus Saccharimonas aalborgensis	species	19.755470542183495	NA	NA	NA	NA	NA	19.857950340743056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.53029994592373	NA	NA	NA	17.540527214707318	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1427356	Hyphomicrobium nitrativorans	species	16.651269913349303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.651269913349303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1434006	Fretibacterium	genus	20.61045161637962	16.23121955135729	12.722775191402782	16.179630981979507	19.869503781814274	NA	NA	14.673557298875746	16.042956097685103	18.065133049847873	NA	NA	17.9494580385291	NA	22.993755162902215	15.735979675353091	NA	NA	20.48478167027031	14.872238805666392	NA	16.022966407310594	16.62806314865075	13.636221800319671	NA	NA	1.0	1.0	1.0	NA	NA	1.0	1.0	2.0	NA	NA	1.0	NA	3.0	3.0	NA	NA	1.0	1.0	NA	1.0	1.0	1.0	NA	NA	1.0	1.0	1.0	NA	NA	1.0	1.0	1.0	NA	NA	1.0	NA	1.0	1.0	NA	NA	1.0	1.0	NA	1.0	1.0	1.0	NA	NA
1434011	Komagataeibacter	genus	NA	17.990213741528127	NA	NA	NA	NA	NA	NA	NA	17.48596340924097	NA	NA	NA	NA	NA	16.352844408036262	NA	NA	NA	18.58950111557756	NA	NA	NA	18.801068298258727	NA	17.484502362143	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	1.0
1434702	Taibaiella	genus	20.762011329281226	NA	NA	NA	NA	NA	NA	NA	20.762011329281226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1434707	Taibaiella chishuiensis	species	20.762011329281226	NA	NA	NA	NA	NA	NA	NA	20.762011329281226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1437360	Bradyrhizobium erythrophlei	species	NA	17.553066601901147	NA	NA	NA	17.553066601901147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1462730	Sodalis-like endosymbiont of Proechinophthirus fluctus	species	20.573200133189122	19.240072578661227	NA	NA	NA	19.240072578661227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.573200133189122	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1470540	Jeotgalibaca	genus	16.854212234634126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.331684120995853	NA	NA	NA	16.13563934654902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	1.0	NA
1481960	Peptoclostridium	genus	17.747194209260815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.747194209260815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA
1492898	Flavisolibacter tropicus	species	17.011695404493775	NA	NA	NA	17.011695404493775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1501329	Oribacterium parvum	species	17.540946135075686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.540946135075686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1501332	Oribacterium asaccharolyticum	species	19.660712941741654	17.64805853529339	NA	NA	NA	18.489404019328738	NA	17.449613732149427	16.710767622502047	NA	NA	NA	19.9914137188222	16.077980342334303	NA	NA	NA	NA	NA	NA	19.92968265481827	NA	NA	NA	20.15437652039728	NA	NA	NA	NA	1.0	NA	1.0	1.0	NA	NA	NA	2.0	1.0	NA	NA	NA	NA	NA	NA	2.0	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1502943	Veillonella seminalis	species	21.97517622118104	20.841383316044432	18.66258775381303	NA	NA	NA	24.281741933689656	NA	19.965242019012535	21.438524665005904	21.739435651323877	21.610362548571807	18.807580087318648	NA	NA	NA	21.38675090224275	20.612205575241713	NA	17.967273124247257	NA	NA	NA	NA	18.302497227487926	20.508051912290874	2.0	NA	NA	NA	25.0	NA	6.0	2.0	14.0	2.0	2.0	NA	NA	NA	2.0	1.0	NA	1.0	NA	NA	NA	NA	2.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1505660	Asaccharospora	genus	19.21542087014038	NA	NA	NA	19.21542087014038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1518452	Hirondellea gigas	species	NA	17.50788754184341	NA	NA	NA	17.50788754184341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1520277	Phyllobacterium sophorae	species	19.685415526029722	17.249148854884954	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.249148854884954	19.5534043333978	NA	NA	NA	18.35008284157632	NA	NA	NA	19.60713190945147	NA	20.926605799980493	NA	18.289571226817888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1547283	Bacillus weihaiensis	species	20.33785783204243	NA	NA	NA	20.33785783204243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1570339	Peptoniphilaceae	family	23.376192221156746	21.923328521844198	21.530370272488224	18.080746778833422	22.069344119853476	21.693364962737654	24.22444075775765	23.248488219093908	22.705112073271845	20.874405817413948	22.21077750839318	21.906053732276327	20.779175868793548	20.912271401897566	25.86972432971436	21.05424678262083	21.751447218169673	22.820554681091707	22.872969174097605	22.769851569191083	22.94097984639506	22.58735880352545	21.898503869358407	20.8124661881928	22.427603428836104	20.403651221891238	8.0	4.0	5.0	7.0	9.0	15.0	16.0	11.0	20.0	11.0	13.0	8.0	28.0	9.0	16.0	17.0	10.0	13.0	8.0	5.0	7.0	9.0	9.0	8.0	4.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	3.0	3.0	2.0	4.0	3.0	4.0	3.0
1573805	Marinifilaceae	family	18.668520303481802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.668520303481802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1583098	Fusobacterium hwasookii	species	21.3147564569121	19.236434246120332	17.00111616336834	NA	NA	NA	19.67409991743551	NA	21.61339567722943	NA	19.41112251129305	NA	21.314879823052422	NA	21.002485038241307	NA	23.09765000793376	NA	20.89846802823397	19.236434246120332	NA	NA	21.936107210529745	NA	20.571691695205047	NA	1.0	NA	NA	NA	4.0	NA	3.0	NA	3.0	NA	2.0	NA	2.0	NA	3.0	NA	2.0	2.0	NA	NA	5.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1608583	Streptococcus varani	species	NA	20.44898909425617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.44898909425617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1618340	candidate division CPR3	phylum	NA	19.88995142585594	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.748483404451722	NA	NA	NA	NA	NA	NA	NA	17.33741893118494	NA	NA	NA	NA	NA	21.138635842590542	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1643822	Eggerthellales	order	18.123019679370262	21.345362866655133	NA	NA	NA	16.874135405440303	16.67629046459794	16.165180940787128	NA	14.826172113919831	18.12950589043235	NA	18.443887656987783	16.9056559575745	17.963832257090402	18.324016785180426	NA	NA	18.572932185324238	18.335404305854965	18.964435796831978	24.403036589306858	NA	19.327696742356043	16.50713653522773	17.017671486429094	NA	NA	NA	2.0	2.0	1.0	NA	1.0	1.0	NA	2.0	1.0	2.0	4.0	NA	NA	1.0	2.0	5.0	3.0	NA	1.0	1.0	1.0	NA	NA	NA	1.0	1.0	1.0	NA	1.0	1.0	NA	1.0	1.0	1.0	1.0	NA	NA	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0
1643824	Atopobiaceae	family	23.095961409992302	23.208563169782156	24.91522669560788	21.29833328301031	24.2019040399974	23.93953836973515	21.588480102781343	22.589064661598886	22.678600396336606	22.386543718617833	23.38407466541362	19.904829849577574	22.032654192647296	22.494976060551032	21.971277653482755	23.91618649632667	23.087297488120807	23.709595883268843	21.94359747287084	22.81282029308393	22.48415692721951	22.29631653248385	21.844043109426398	23.25012381555888	22.211599792157088	24.682377093999655	6.0	2.0	8.0	7.0	5.0	5.0	10.0	10.0	7.0	3.0	3.0	3.0	9.0	8.0	4.0	5.0	5.0	6.0	5.0	3.0	2.0	8.0	6.0	7.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0
1643826	Eggerthellaceae	family	18.123019679370262	21.345362866655133	NA	NA	NA	16.874135405440303	16.67629046459794	16.165180940787128	NA	14.826172113919831	18.12950589043235	NA	18.443887656987783	16.9056559575745	17.963832257090402	18.324016785180426	NA	NA	18.572932185324238	18.335404305854965	18.964435796831978	24.403036589306858	NA	19.327696742356043	16.50713653522773	17.017671486429094	NA	NA	NA	2.0	2.0	1.0	NA	1.0	1.0	NA	2.0	1.0	2.0	4.0	NA	NA	1.0	2.0	5.0	3.0	NA	1.0	1.0	1.0	NA	NA	NA	2.0	1.0	1.0	NA	NA	1.0	NA	1.0	1.0	1.0	3.0	NA	NA	1.0	2.0	3.0	2.0	NA	1.0	1.0	1.0
1643946	Kosmotogales	order	NA	18.094588818259005	NA	NA	NA	18.199626288535587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.981299205656445	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA
1643947	Petrotogales	order	19.317622466460296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.317622466460296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1643948	Kosmotogaceae	family	NA	18.094588818259005	NA	NA	NA	18.199626288535587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.981299205656445	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA
1649494	Seminibacterium	genus	17.273084574566994	17.42331336426554	NA	NA	17.273084574566994	17.629852112901112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.18218543181572	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA
1679449	Pseudooceanicola	genus	NA	20.236184309577908	NA	NA	NA	NA	NA	NA	NA	19.281689978640763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.805653600140978	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0
1702221	Faecalibaculum rodentium	species	19.81259512670823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.81259512670823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729679	Faecalibaculum	genus	19.81259512670823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.81259512670823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA
1737404	Tissierellia	class	23.376192221156746	21.931847000213104	21.530370272488224	18.080746778833422	22.069344119853476	21.79465176850445	24.22444075775765	23.248488219093908	22.705112073271845	20.9011716312476	22.21077750839318	21.906053732276327	20.779175868793548	20.912271401897566	25.86972432971436	21.05424678262083	21.751447218169673	22.820554681091707	22.872969174097605	22.769851569191083	22.94097984639506	22.58735880352545	21.898503869358407	20.8124661881928	22.427603428836104	20.403651221891238	8.0	4.0	5.0	8.0	9.0	15.0	16.0	12.0	20.0	11.0	13.0	8.0	28.0	9.0	16.0	17.0	10.0	13.0	8.0	5.0	7.0	9.0	9.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1737405	Tissierellales	order	23.376192221156746	21.931847000213104	21.530370272488224	18.080746778833422	22.069344119853476	21.79465176850445	24.22444075775765	23.248488219093908	22.705112073271845	20.9011716312476	22.21077750839318	21.906053732276327	20.779175868793548	20.912271401897566	25.86972432971436	21.05424678262083	21.751447218169673	22.820554681091707	22.872969174097605	22.769851569191083	22.94097984639506	22.58735880352545	21.898503869358407	20.8124661881928	22.427603428836104	20.403651221891238	8.0	4.0	5.0	8.0	9.0	15.0	16.0	12.0	20.0	11.0	13.0	8.0	28.0	9.0	16.0	17.0	10.0	13.0	8.0	5.0	7.0	9.0	9.0	8.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1737406	Tissierellaceae	family	NA	17.912056429828557	NA	NA	NA	17.912056429828557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1752708	Candidatus Rokubacteria	phylum	19.523396652122226	20.995900145688726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.523396652122226	20.995900145688726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1752737	Candidatus Moranbacteria	phylum	18.27768478687382	19.47036944087052	NA	NA	18.27768478687382	19.339560915183018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.590297326353344	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
